sensor_1_sum,sensor_2_sum,sensor_3_sum,sensor_4_sum,sensor_5_sum,sensor_6_sum,sensor_7_sum,sensor_8_sum,sensor_9_sum,sensor_10_sum,sensor_1_mean,sensor_3_mean,sensor_4_mean,sensor_5_mean,sensor_6_mean,sensor_7_mean,sensor_9_mean,sensor_10_mean,sensor_1_std,sensor_3_std,sensor_4_std,sensor_5_std,sensor_6_std,sensor_7_std,sensor_9_std,sensor_10_std,sensor_1_min,sensor_3_min,sensor_4_min,sensor_5_min,sensor_6_min,sensor_7_min,sensor_9_min,sensor_10_min,sensor_1_max,sensor_3_max,sensor_4_max,sensor_5_max,sensor_6_max,sensor_7_max,sensor_9_max,sensor_10_max,sensor_8_mean,sensor_8_std,sensor_8_min,sensor_8_max,sensor_2_mean,sensor_2_std,sensor_2_min,sensor_2_max
12572.0,-91965.0,26837.0,-46029.0,13500.0,2650.0,25500.0,-76834.0,13743.0,105475.0,0.20952984116931384,0.4472758787353544,-0.7671372143797603,0.22499625006249896,0.04416593056782387,0.42499291678472023,0.234983329058733,1.7578873685438576,153.57945141363786,131.34436946802873,162.15179156380805,117.45523761208099,199.07313559595312,158.57071853911228,199.9096985810359,331.5999344046428,-610.0,-580.0,-1062.0,-859.0,-737.0,-613.0,-921.0,-1408.0,581.0,533.0,1666.0,846.0,761.0,619.0,1061.0,1440.0,-1.2805453242445959,198.49523783458707,-748.0,812.0,-1.5327244545924235,296.58825606092176,-2438.0,1946.0
-123094.0,0.0,-315142.0,-72306.0,-17232.0,-363177.0,273844.0,210433.0,-51331.0,-119897.0,-2.051532474458759,-5.252279128681189,-1.2050799153347445,-0.2871952134131098,-6.052849119181347,4.563990600156664,-0.8555024082931951,-1.9982500291661807,275.35933791628196,260.2795716868956,291.0791089919154,217.9665551199726,434.05565003071985,299.23584674294653,273.6781434826282,631.0253904930748,-1180.0,-1251.0,-1491.0,-1136.0,-1655.0,-1950.0,-1328.0,-2675.0,1039.0,1033.0,1432.0,1201.0,1346.0,1449.0,1352.0,2369.0,3.5071582140297664,398.95837575649307,-4281.0,3231.0,,,,
-110459.0,106073.0,76021.0,-162692.0,-21993.0,1266010.0,318263.0,-84034.0,-118309.0,-274267.0,-1.8409526507891536,1.2669955500741654,-2.711488141864302,-0.3665438909351511,21.099815003083283,5.3042949284178595,-1.9717838036032733,-4.571040482658622,496.1124391239542,427.198977853242,480.43387274024207,207.65119927417572,714.2597528584863,487.82973488337774,445.37226528732833,755.6952411680247,-3446.0,-3282.0,-2747.0,-1489.0,-2485.0,-2303.0,-2584.0,-3642.0,4854.0,2789.0,2636.0,1419.0,2550.0,2161.0,2768.0,4299.0,-1.4005433242779286,583.2373983885448,-2470.0,2708.0,1.7678538691021817,1263.4637016909544,-12773.0,11276.0
127651.0,0.0,-48914.0,-226644.0,-6743.0,-38795.0,210410.0,0.0,-51351.0,-82859.0,2.1274812086465227,-0.815219746337561,-3.7773370443825938,-0.11238146030899485,-0.6465725571240479,3.506774887085215,-0.8558357360710654,-1.3809603173280445,343.0963389947551,295.2767377772172,396.56987373439654,248.09152884946224,211.3996814574093,253.62341589766535,378.1539508581815,719.3980647737045,-2948.0,-3052.0,-3930.0,-4645.0,-1148.0,-1461.0,-3784.0,-7300.0,2861.0,2736.0,3705.0,3078.0,1059.0,2112.0,3321.0,5999.0,,,,,,,,
-16713.0,164909.0,-47255.0,73317.0,-46689.0,-16166.0,14317.0,51007.0,-126673.0,-373518.0,-0.2785453575773737,-0.7875702071632139,1.2219296345060915,-0.7781370310494825,-0.26942884285261914,0.23861268978850353,-2.1111814803086615,-6.2251962467292214,126.53817537746194,126.21793443418018,135.26564498453817,93.68950070669226,243.963834355741,176.31122042107438,151.53996212816523,270.58395619931326,-584.0,-640.0,-899.0,-1153.0,-961.0,-1924.0,-907.0,-1729.0,540.0,648.0,735.0,1391.0,1126.0,1739.0,803.0,1843.0,0.8501024982916952,195.8191078445389,-1446.0,1195.0,2.748437526041233,409.7086600035855,-3555.0,4122.0
160226.0,672848.0,44117.0,458237.0,0.0,1808.0,-17156.0,-319960.0,309451.0,-375990.0,2.6703888268528857,0.735271078815353,7.63715604739921,,0.03013283111948134,-0.2859285678572024,5.264473214133819,-6.266395560073999,505.0874607148058,462.84842751246725,611.0524919830852,,748.0600946840194,424.3143211231011,597.0822266469414,1007.5032833026185,-2973.0,-2158.0,-3517.0,,-8658.0,-1833.0,-3269.0,-5526.0,2477.0,1940.0,3417.0,,7820.0,2226.0,2611.0,4668.0,-5.33257779037016,542.2659530219803,-23984.0,20383.0,11.213946434226097,1562.0474630996846,-10146.0,9087.0
28369.0,0.0,125109.0,53449.0,4096.0,-110259.0,-218884.0,358411.0,-66596.0,521217.0,0.4728087865202247,2.0851152480791986,0.8908018199696671,0.06826552890785154,-1.8376193730104498,-3.6480058665688904,-1.109914834752754,8.686805219913001,262.96367245583355,225.07975543187752,293.91628548884245,201.9191357278285,645.1561899639181,450.67074869731493,270.94244063120567,604.9140419162005,-1111.0,-912.0,-1681.0,-2167.0,-3741.0,-2106.0,-1377.0,-4583.0,1116.0,928.0,1440.0,1599.0,3079.0,2277.0,1372.0,2821.0,5.9734171097148385,595.3179483631735,-4464.0,6356.0,,,,
-235494.0,64412.0,-353189.0,-47617.0,27773.0,-281200.0,133917.0,-115213.0,-110518.0,-266294.0,-3.9248345860902316,-5.886385226912885,-0.7936034399426676,0.4628756187396877,-4.6865885568573855,2.231912801453309,-1.8419359677338711,-4.4381593640106,425.78566057356414,364.9130594741733,413.23791960534066,230.9010989419294,559.9448782588307,491.0029799626707,372.62993149863667,899.8134144994573,-2162.0,-1458.0,-2221.0,-1374.0,-1862.0,-3221.0,-2600.0,-4865.0,2068.0,2064.0,2705.0,1437.0,2121.0,2705.0,2272.0,4288.0,-1.9201846635889401,576.7862944621742,-4441.0,3573.0,1.0735154414093098,557.4258650368283,-8718.0,6707.0
139723.0,0.0,125330.0,-24052.0,-44060.0,56984.0,42626.0,0.0,-42880.0,-35311.0,2.3286778553690772,2.088798520024666,-0.40085998566690556,-0.7343210946484225,0.9497175047082549,0.710421492975117,-0.7146547557540708,-0.5885068582190297,237.5250351417023,211.32101626362538,260.99597022801026,176.84978851238742,268.3766193026047,207.14604154128557,266.38952624568634,532.8316994485584,-1412.0,-964.0,-1968.0,-1058.0,-1061.0,-1221.0,-1670.0,-2810.0,1238.0,1577.0,1719.0,1244.0,1208.0,833.0,1884.0,4162.0,,,,,,,,
573474.0,285422.0,-263498.0,-263380.0,2015.0,113147.0,109221.0,27538.0,-15724.0,1332278.0,9.557740704321594,-4.391560140664322,-4.3895935067748875,0.03744726718578677,1.885751904134931,1.8203196613389776,-0.262062298961684,22.20426326227896,1089.7677189827145,1097.3098240901554,939.3722390588141,547.8065700944283,1320.1167132229211,63.034865731364484,1073.3862798121063,1983.2320162071703,-7130.0,-6512.0,-4855.0,-6557.0,-4797.0,-307.0,-5319.0,-13158.0,8231.0,7087.0,5803.0,6081.0,5594.0,1662.0,5345.0,12473.0,0.45895901734971084,205.9769448743629,-4839.0,4316.0,4.75695405076582,1276.4672034869059,-12488.0,13156.0
653885.0,-490682.0,678531.0,-225233.0,-218294.0,-426030.0,-486925.0,286009.0,349794.0,201560.0,10.897901701638306,11.308661522307961,-3.753820769653839,-3.6381726971217145,-7.100381660305661,-8.115281411976467,5.82980283661939,3.359277345377577,1425.7889900247385,1075.5062245565157,1430.341224956983,876.3788340355371,549.3007359118994,762.5863596734304,1435.900458016656,2790.1854682441763,-5078.0,-4741.0,-6299.0,-3696.0,-2110.0,-2988.0,-6274.0,-11487.0,5828.0,4457.0,6062.0,4562.0,2079.0,2900.0,5287.0,11866.0,4.7667372210463155,670.0327509315514,-2697.0,2557.0,-8.177897035049416,5077.198441613129,-32767.0,32767.0
-185429.0,79295.0,84524.0,-237300.0,-46151.0,128593.0,-8622.0,519381.0,-321638.0,-364125.0,-3.090431826136231,1.4087098548357528,-3.954934084431926,-0.7691705138247696,2.143180946984217,-0.143697605039916,-5.531748761695102,-6.068648855852403,322.7747393388799,301.8550233751359,488.92224378629925,288.301686057378,461.65493276783553,343.876440674051,462.3875740146246,741.962077290515,-2158.0,-1277.0,-5930.0,-1791.0,-2242.0,-3931.0,-4807.0,-5242.0,2106.0,1395.0,5203.0,2335.0,2193.0,2694.0,5696.0,4318.0,8.656205729904501,538.9271221945165,-2559.0,2141.0,1.3215613073115449,1247.0548299212571,-15530.0,14567.0
104917.0,0.0,-276970.0,517752.0,0.0,-178020.0,-400282.0,297065.0,-246975.0,18897.0,1.7485875235412742,-4.6160897318378025,8.62905618239696,,-2.9669505508241527,-6.671255479075349,-4.130362070407225,0.314944750920818,587.3816946762244,545.9461359515694,728.6021476876509,,667.6453902517281,600.4429495035912,656.2682687639824,1122.5751561141985,-2960.0,-2200.0,-3332.0,,-2370.0,-7298.0,-3535.0,-4745.0,2631.0,2408.0,3405.0,,2261.0,5782.0,2854.0,4812.0,4.951000816653056,407.24196685227156,-2693.0,3287.0,,,,
68947.0,-233535.0,45034.0,-42546.0,157444.0,97677.0,207317.0,-176949.0,-68586.0,186020.0,1.149097515041416,0.7505541574307095,-0.7090881818636356,2.6240229329511173,1.6279228679522009,3.455225746237563,-1.1537723946505172,3.1002816619723004,376.64836952993767,286.08374000002385,346.282014913043,258.2029359932914,201.81234668118577,245.52096230817602,408.56789942388986,903.8881482573424,-1626.0,-1134.0,-1816.0,-1839.0,-909.0,-1010.0,-2351.0,-6025.0,1517.0,1521.0,1816.0,1934.0,886.0,1409.0,2754.0,4478.0,-2.9491008483191945,223.19051871118205,-1008.0,994.0,-3.8921851302478294,1286.4297571026152,-16309.0,13498.0
186573.0,16805.0,699814.0,37848.0,-66830.0,227022.0,-13033.0,-231087.0,-9722.0,-215263.0,3.1094981750304163,11.663372277128715,0.630789486841886,-1.1138147697538374,3.7836369393843436,-0.21721304644922584,-0.1620306328227863,-3.5876568723854603,352.86312527184884,636.611968166811,340.96040326992767,188.9094052607818,830.0913006127172,530.3967386473131,304.4771948421914,709.2788022963734,-1438.0,-2301.0,-1452.0,-1372.0,-7776.0,-2963.0,-1475.0,-3446.0,1770.0,3038.0,1555.0,931.0,9890.0,2359.0,1235.0,3291.0,-3.851385810236496,674.7847355491388,-6644.0,7555.0,0.2800786653555774,424.94926752649013,-3231.0,2967.0
55990.0,-3593.0,-161370.0,-59941.0,-4766.0,12915.0,48477.0,-19284.0,112917.0,923297.0,0.9331511141480975,-2.689455175747071,-0.9990000166663889,-0.07943200946650888,0.21524641255979066,0.8079365343910935,1.8904887073280985,15.388026866218896,298.04964538560574,335.25313581974365,252.82984633741327,219.51672652393492,340.68107830962623,712.0621879754209,278.882660123531,718.6652534613328,-1564.0,-1630.0,-1244.0,-1309.0,-2153.0,-7369.0,-1265.0,-2838.0,1348.0,1459.0,1261.0,1422.0,2214.0,7415.0,1236.0,3775.0,-0.32139464342260965,370.6030200053623,-3115.0,3214.0,-0.05988233529441176,496.42953675627126,-3389.0,3903.0
-46552.0,0.0,-54916.0,-242802.0,26798.0,-3133.0,-24371.0,0.0,-121929.0,242229.0,-0.7758537357710705,-0.9152514124764587,-4.046632556124065,0.4466258895685072,-0.05221579640339328,-0.40617656372393796,-2.03211613139781,4.037082715288078,211.4948934945748,180.74488826582032,244.14296991456013,137.41020615414098,605.7558495715348,302.73048982196923,218.90064721665453,445.4794914563212,-1444.0,-1076.0,-1785.0,-825.0,-5973.0,-1874.0,-1515.0,-2487.0,1407.0,1010.0,1532.0,794.0,5984.0,2241.0,1264.0,2857.0,,,,,,,,
-55982.0,0.0,-7401.0,-41137.0,-48618.0,172380.0,-64489.0,0.0,28890.0,-73921.0,-0.9330177830369494,-0.12334794420092998,-0.6856052399126681,-0.8102864952250796,2.872952117464709,-1.0747987533541108,0.48149197513374775,-1.2319961333977767,323.5579095463044,263.85047179863903,353.64037121670293,221.03721630422237,240.63373400647686,255.24153888370114,340.6699350714911,660.5346045012053,-2789.0,-2289.0,-3369.0,-3365.0,-3569.0,-2270.0,-3204.0,-5604.0,3206.0,2349.0,3473.0,3092.0,5416.0,1636.0,3751.0,5642.0,,,,,,,,
-278556.0,-178506.0,235812.0,-77990.0,98292.0,279048.0,-251904.0,297484.0,92527.0,-170002.0,-4.642522624622923,3.9301344977583708,-1.2998116698055033,1.6381726971217145,4.650722487958534,-4.19833002783287,1.5420909651505808,-2.8333194446759222,407.96479585596137,368.0318147733928,373.1713580400625,190.42789207156844,402.73672237975313,279.9516560013136,453.376649963899,649.0617486550332,-1655.0,-1749.0,-1576.0,-1420.0,-2508.0,-2555.0,-1811.0,-2990.0,1527.0,1757.0,1924.0,1121.0,3609.0,1550.0,1849.0,2776.0,4.95798403359944,352.7094864303518,-2634.0,2206.0,-2.975050415826403,575.38197804662,-3066.0,3126.0
-184169.0,56946.0,134968.0,111699.0,240160.0,-1221851.0,75031.0,9388.0,71497.0,457426.0,-3.0694321761303978,2.249429176180397,1.8616189730171164,4.14447684953492,-20.3638439359344,1.2504958250695821,1.191596806719888,7.6236396060065665,688.7804366020854,574.3114350106997,586.0324323508374,219.93753213497186,2103.1084932702315,55.56644116847104,866.767295947064,965.241429859473,-3182.0,-2781.0,-3367.0,-1441.0,-7097.0,-266.0,-9859.0,-3463.0,3290.0,2898.0,3057.0,1286.0,7412.0,1590.0,10352.0,3869.0,0.15646405893235113,90.71324794054932,-2102.0,2440.0,0.9490841819303012,1010.0540555786456,-9319.0,8040.0
-82217.0,-74454.0,434024.0,192070.0,19506.0,372216.0,-238839.0,193488.0,104806.0,-564624.0,-1.3702604956584057,7.233612773120448,3.201113314778087,0.3250945817569707,6.203496608389861,-3.980583656939051,1.7542808362485982,-9.410243162613956,344.9863681918661,346.474013658787,324.2630145978629,165.5091986721125,602.7565590588295,770.1792603281823,294.6380143837189,626.5755188172259,-2200.0,-1951.0,-1775.0,-1382.0,-5422.0,-4215.0,-1955.0,-5160.0,2447.0,2046.0,1997.0,1378.0,3749.0,3832.0,1789.0,5085.0,3.224746254229096,705.5649092074705,-3065.0,2876.0,-1.240879318678022,393.4589684573477,-3778.0,4464.0
94491.0,0.0,-53148.0,228635.0,-17537.0,41830.0,-127063.0,0.0,1064.0,13638.0,1.5748237529374511,-0.8857852369127182,3.810519824669589,-0.2922784620256329,0.6971550474158764,-2.1176813719771337,0.01773303778270362,0.2272962117298045,228.40157728325642,206.56829816012544,280.95553891437123,154.98991533390225,718.6454908831887,475.94327007974096,271.39066009266816,494.0067463124747,-2190.0,-1754.0,-2893.0,-2153.0,-6724.0,-5737.0,-2755.0,-6923.0,2082.0,1599.0,2643.0,3104.0,5627.0,4945.0,3072.0,6070.0,,,,,,,,
-114873.0,-71346.0,-138924.0,-14513.0,0.0,280518.0,-160124.0,-226507.0,-9809.0,-184578.0,-1.9288556796238772,-2.315361410643156,-0.24187930201163313,,4.6752220796320065,-2.668688855185747,-0.1634806086565224,-3.076248729187847,340.67721245330864,263.95342849106885,368.25772204181703,,486.87342622856755,587.6394644233508,335.0604878580063,498.09077014405824,-1762.0,-1252.0,-1722.0,,-2362.0,-7727.0,-2143.0,-2686.0,1858.0,1024.0,1870.0,,2120.0,7508.0,1952.0,2822.0,-3.7750537491041816,372.11300158465417,-1624.0,1720.0,-1.1890801819969667,841.4621549410816,-8803.0,8784.0
109522.0,-21370.0,686063.0,-13727.0,51779.0,-63830.0,109337.0,-1221559.0,-107652.0,519540.0,1.8253362443959267,11.434192763453943,-0.22877952034132765,0.8629689505174913,-1.0638156030732822,1.8222529624506258,-1.7941700971650472,8.65885568573857,522.9534157953881,764.1855483935182,555.950153828913,148.75262223631057,1760.554698367582,929.9155184686389,472.22089269748716,853.988662279512,-2322.0,-2956.0,-2719.0,-870.0,-6384.0,-3492.0,-2402.0,-3561.0,2311.0,2644.0,2371.0,842.0,6629.0,3724.0,2421.0,3374.0,-20.358977350377494,1152.411507672692,-4040.0,4305.0,-0.3561607306544891,782.2260128722942,-7328.0,6417.0
-371890.0,-2974.0,-278646.0,52627.0,39244.0,-2335373.0,-2462109.0,701505.0,206365.0,305087.0,-6.198063365610573,-4.64402259962334,0.877102048299195,0.6540557657372377,-38.922234629422846,-41.034466092231796,3.439359344010933,5.0846985883568605,616.0349927048917,533.0066350068372,716.9227146602635,249.61544350712524,1935.4066663587216,1087.6420225785391,532.6681913663353,1095.0297412518207,-2213.0,-1972.0,-3162.0,-1894.0,-6906.0,-3434.0,-2694.0,-4128.0,2140.0,2251.0,2576.0,1345.0,6783.0,3644.0,2658.0,4230.0,11.691555140747655,1377.0054194314257,-4456.0,4059.0,-0.049565840569323845,1015.399889982523,-6715.0,10789.0
14482.0,135507.0,58055.0,-64862.0,35906.0,-178737.0,-157390.0,55434.0,171236.0,3741960.0,0.24136264395593407,0.9675672072132131,-1.0810153164113931,0.5984233596106732,-2.9789003516608057,-2.6231229479508675,2.8538857685705237,62.36496058399027,265.37937676045937,222.0265075347906,224.3309857177019,171.22476626795014,216.94466457631714,285.82220279628444,243.2130606421913,970.0030149617503,-1286.0,-1183.0,-1808.0,-974.0,-763.0,-2140.0,-1385.0,-3996.0,1353.0,1391.0,1570.0,1116.0,972.0,1869.0,1307.0,4275.0,0.9238846019233012,243.36819229927374,-953.0,1162.0,2.2584123597940033,405.1789421625208,-2347.0,2874.0
70572.0,22987.0,57965.0,16321.0,-38704.0,-20176.0,101432.0,1097.0,-31510.0,34576.0,1.1761803969933835,0.9660672322127964,0.2720121331311145,-0.6450559157347378,-0.3362610623156281,1.6905051582473625,-0.5251579140347661,0.5762570623822937,117.81420900419323,364.65811040189607,188.29890898471217,110.62193255678227,337.36764579107677,330.5455076758415,154.41679152400755,260.7377096923206,-767.0,-2535.0,-1373.0,-2511.0,-2397.0,-2773.0,-1721.0,-3139.0,879.0,2472.0,1362.0,2533.0,2586.0,2331.0,1406.0,2857.0,0.01828302861618973,406.6454334540825,-3617.0,3954.0,0.3831102814953084,401.006500455291,-5777.0,6008.0
189352.0,15225.0,555773.0,-209037.0,3392.0,-555843.0,-403352.0,-63169.0,153375.0,376897.0,3.155814069765504,9.262728954517424,-3.4838919351344146,7.815668202764977,-9.263895601739971,-6.72242129297845,2.556207396543391,6.28151197480042,532.3525776571743,509.94194947955856,530.798757545041,269.56734325284606,1087.3999095508902,709.6169047677138,516.419984842611,994.8818782983003,-2431.0,-2001.0,-2752.0,-704.0,-4862.0,-3208.0,-2730.0,-4873.0,2347.0,2334.0,2159.0,602.0,4902.0,3590.0,2796.0,4859.0,-1.0527991200146665,953.4819261242133,-6446.0,3447.0,0.2537457709038183,1378.7986918069937,-9231.0,8265.0
77613.0,0.0,43687.0,311574.0,31650.0,141809.0,141700.0,0.0,72182.0,116630.0,1.2935284411926469,0.7281045315911402,5.192813453109115,0.5274912084798586,2.3634439426009566,2.361627306211563,1.2030132831119482,1.9438009366510558,305.12460592292166,263.3058446717216,370.8591542697659,249.49226023076187,195.7287447539725,234.2859416543066,376.85234827659843,691.1496875315404,-2496.0,-2818.0,-4263.0,-5086.0,-885.0,-1863.0,-4375.0,-8672.0,2618.0,2635.0,3963.0,4030.0,970.0,2074.0,4605.0,8201.0,,,,,,,,
56100.0,293854.0,31624.0,296101.0,0.0,-1084282.0,432590.0,-1611575.0,69844.0,1903419.0,0.9349844169263846,0.5270578823686272,4.934934417759704,,-18.071065482241963,7.2097131714471425,1.164047265878902,31.72312128131198,723.4612840064331,739.9613498276057,727.8411978353516,,1892.150772361868,1049.73766473803,518.5541490253254,1289.8160112926562,-2767.0,-2559.0,-2826.0,,-7355.0,-3303.0,-2259.0,-5994.0,3831.0,2874.0,3280.0,,10435.0,4096.0,3586.0,6247.0,-26.859135681071983,1490.3816394770322,-5727.0,5291.0,4.897485041915968,1001.3004884851041,-8280.0,8658.0
160677.0,217569.0,-126695.0,17244.0,-103473.0,-802832.0,68624.0,-28512.0,-123845.0,190315.0,2.6779053682438625,-2.111548140864319,0.287395210079832,-1.7245212579790337,-13.380310328161197,1.1437142714288095,-2.0640489325177915,3.171863802269962,722.4312698243244,542.5184088490806,650.5588493512968,394.15197821001044,842.2164037100622,55.8784621226935,621.6348969566723,1278.6635987216007,-4448.0,-3593.0,-4087.0,-5486.0,-3430.0,-752.0,-4420.0,-11850.0,4575.0,3893.0,4823.0,6345.0,2999.0,1595.0,4884.0,11509.0,-0.4751920801319978,88.20754364219756,-476.0,480.0,3.626089565173914,1022.6300928840252,-10711.0,10345.0
17164.0,-678834.0,-166540.0,-312122.0,-76899.0,73821.0,61323.0,96307.0,-100968.0,-256292.0,0.28606189896835055,-2.7756204063265613,-5.201946634222763,-1.2816286395226746,1.2303294945084249,1.0220329661172314,-1.7003418601909701,-4.271462142297628,622.7314683450854,601.3500882206295,707.9357314287391,364.2019336631637,634.2149453043817,524.7752530190492,701.7017673901223,1131.4616252324884,-2834.0,-2641.0,-2837.0,-1775.0,-1986.0,-2122.0,-3171.0,-5040.0,2872.0,2813.0,2796.0,1658.0,2132.0,2025.0,3400.0,5913.0,1.6050899151680806,405.29619546708346,-1729.0,1579.0,-11.313711438142697,1804.8602974469131,-9679.0,12697.0
2148716.0,2219571.0,-2618155.0,1663060.0,-316676.0,-291250.0,-33147.0,1288653.0,1617747.0,-505936.0,35.81133647772537,-43.63518941350978,27.71720471325478,-5.277845369243846,-4.854085765237246,-0.5524407926534558,26.962000633322777,-8.432126131231145,7907.202451976224,7878.598833269426,7823.025590728446,2620.7951566303936,3850.0117576693215,4876.048641057027,8915.321074314861,12030.379740847635,-32767.0,-32767.0,-32767.0,-9972.0,-16839.0,-17604.0,-32767.0,-32767.0,29151.0,29850.0,27977.0,11615.0,18436.0,20885.0,32767.0,32767.0,21.47719204679922,3256.5174265899386,-13887.0,12813.0,36.99223346277562,12955.130246215447,-32767.0,32767.0
57864.0,-29197.0,-235202.0,-177179.0,0.0,24373.0,78482.0,217853.0,60271.0,178527.0,0.9817608035426458,-3.9199680005333244,-2.9529341177647037,,0.40620989650172495,1.3080115331411144,1.00449992500125,2.9754004099931666,296.09659347373315,255.44471116356857,372.25965622322343,,483.3700831048296,488.1160147724251,318.90638743433317,497.713149509685,-2053.0,-1618.0,-2204.0,,-1980.0,-3113.0,-2105.0,-3102.0,1598.0,1309.0,2722.0,,2533.0,2891.0,2143.0,3798.0,3.630822819619673,467.0090279883299,-3797.0,3083.0,-0.48660855652405793,1078.2053398239286,-19331.0,18310.0
141491.0,0.0,-11968.0,61079.0,-56067.0,-193617.0,-86148.0,0.0,-122116.0,17635.0,2.358144030932818,-0.1994633422776287,1.0179663672272128,-0.9344344260928985,-3.22689621839636,-1.4357760703988267,-2.035232746120898,0.2939117681371977,247.7031917047403,212.03150429526266,266.6511298379794,149.76303404962965,282.7895190489116,239.0820880214955,292.38312449928816,541.1896210797403,-1300.0,-1285.0,-1954.0,-1241.0,-918.0,-1530.0,-2013.0,-3366.0,1303.0,1181.0,1608.0,1186.0,1103.0,1484.0,2213.0,3163.0,,,,,,,,
-1588.0,0.0,-167241.0,251916.0,448.0,-77901.0,189878.0,-159909.0,-128724.0,132386.0,-0.026466225562907286,-2.787303544940918,4.198530024499592,0.007466542224296262,-1.2983283611939802,3.1645805903234945,-2.1453642439292677,2.2063965600573323,254.21481113327607,264.1914609889275,427.33343806116136,184.50037735530466,501.89498532930725,472.4854413941709,301.79316802884125,548.3566220381435,-958.0,-1030.0,-3074.0,-877.0,-2910.0,-3134.0,-1354.0,-2259.0,927.0,1109.0,2793.0,859.0,3585.0,3286.0,1240.0,2336.0,-2.6651055815736404,548.6789336918199,-4900.0,5038.0,,,,
-5640.0,0.0,172962.0,-120782.0,23457.0,120001.0,-120740.0,0.0,34415.0,232294.0,-0.09399843335944401,2.882651955800737,-2.0129997833369444,0.3909434842752621,1.9999833336111066,-2.0122997950034165,0.5735737737704372,3.8715021416309727,244.0379198624958,225.78738069078844,415.3627983634742,176.27344272647773,272.6276471367735,316.9464313024824,272.57960517552107,555.3735325778725,-1255.0,-1373.0,-2174.0,-1309.0,-1088.0,-2680.0,-1896.0,-3242.0,1263.0,1398.0,1944.0,1319.0,1122.0,2313.0,1412.0,3493.0,,,,,,,,
-81276.0,72077.0,-48303.0,162974.0,7132.0,-120061.0,78049.0,228821.0,164656.0,141123.0,-1.3545774237096049,-0.8050365827236212,2.7161880635322744,0.11886468558857352,-2.0009833169447178,1.3007949867502209,2.831622211903902,2.352010799820003,382.6803161771217,297.7491785971862,335.2931308066255,222.91623360420473,738.9215640709324,538.6014651120696,354.2254371958019,950.6671229736506,-1561.0,-1543.0,-1561.0,-1132.0,-6012.0,-2339.0,-1330.0,-4106.0,1478.0,1595.0,1447.0,1114.0,6200.0,2250.0,1793.0,5089.0,3.8136197730037833,762.4123270766933,-4234.0,4033.0,1.2012633122781287,819.1090354723259,-9211.0,9038.0
149963.0,179763.0,-36185.0,80885.0,24858.0,427269.0,170480.0,-58839.0,5181.0,57012.0,2.499341677638706,-0.6030732821119648,1.348060865652239,0.4142930951150814,7.121031316144731,2.841285978567024,0.08634856085731904,0.9501841635972734,232.66260766125112,194.42442339691135,215.67191236910762,182.83477074042568,234.13869326642637,228.02797005215442,227.574667586564,533.1275089835524,-1125.0,-960.0,-1076.0,-1144.0,-990.0,-1193.0,-1055.0,-2473.0,1118.0,961.0,923.0,1223.0,1010.0,1244.0,1129.0,2368.0,-0.9806336561057316,220.48423176787904,-838.0,925.0,2.9960000666655557,473.1978678988318,-4184.0,4558.0
-122264.0,0.0,-74179.0,406951.0,-78639.0,225159.0,410374.0,308393.0,66022.0,486505.0,-2.0376993716771388,-1.2362960617323044,6.782403626606223,-1.3106281561973967,3.7525874568757187,6.839452675788737,1.1003483275278745,8.10828152864119,522.0353629899674,456.2655984510636,640.8356279767554,239.3433320745335,692.9874539047202,540.9337109795682,536.4833340499764,801.0771380199591,-2270.0,-1935.0,-3500.0,-1487.0,-2757.0,-2793.0,-2408.0,-3524.0,1924.0,1995.0,2518.0,1205.0,2789.0,2832.0,2357.0,3425.0,5.139797670038833,604.1470887040829,-6003.0,6206.0,,,,
22318.0,132001.0,-81864.0,112316.0,-19235.0,19455.0,58928.0,-56327.0,87674.0,82539.0,0.37196046732554455,-1.3643772603789937,1.8719021349644172,-0.3205779903668272,0.32424459592340127,0.9821169647172547,1.4612089798503358,1.3756270728821187,125.37839570584522,123.86414564755724,223.94515591396512,76.55457494301645,234.61526779039008,358.90446346745034,213.21272569759606,224.39891295477315,-616.0,-559.0,-1084.0,-750.0,-1734.0,-3404.0,-1837.0,-1241.0,670.0,632.0,1030.0,797.0,1880.0,4468.0,1879.0,1401.0,-0.9387676872052132,331.38640982576226,-2699.0,3301.0,2.2053462534458275,362.76557625951216,-3874.0,4076.0
242967.0,50094.0,413287.0,162509.0,-33602.0,-263664.0,83935.0,42470.0,-529918.0,17301.0,4.049382510291495,6.888001866635556,2.7084381926967884,-0.5655664585191793,-4.394326761220646,1.3988933517774704,-8.831819469675505,0.2883451942467626,720.2347600456352,605.6554508873361,601.5698407696558,260.4819293515017,1716.1982164959309,57.81949107445207,626.377236441032,1088.8186322825595,-3300.0,-2498.0,-3145.0,-1805.0,-6834.0,-247.0,-3529.0,-4207.0,3190.0,2914.0,3122.0,1902.0,6014.0,302.0,2578.0,5341.0,0.7078215363077281,64.96367097839544,-291.0,282.0,0.8348860852319128,956.4603507657496,-8444.0,7719.0
